ID	parentID	status	scientificName	authorship	rank	link
10836SYN817	10836	synonym	Testudo caretta Linnaeus, 1758			
10836SYN818	10836	synonym	Thalassochelys caretta (Linnaeus, 1758)			
10836SYN819	10836	synonym	Testudo caouana Lacépède, 1788			
10836SYN820	10836	synonym	Caretta gigas Deraniyagala, 1933			
10836SYN821	10836	synonym	Caretta atra Merrem, 1820			
10836SYN822	10836	synonym	Testudo nasicornis Lacépède, 1788			
10836SYN823	10836	synonym	Chelonia pelasgorum Bory, 1833			
10836SYN824	10836	synonym	Testudo cephalo Schneider, 1783			
10836SYN825	10836	synonym	Caouana elongata Gray, 1844			
10836SYN826	10836	synonym	Thalassochelys corticata Girard, 1858			
10836SYN827	10836	synonym	Caretta nasuta Rafinesque, 1814			
10857SYN828	10857	synonym	Ardea americana Linnaeus, 1758			
10905SYN829	10905	synonym	Sibbaldius musculus (Linnaeus, 1758)			
10915SYN830	10915	synonym	Hylobates lar agilis (Linnaeus, 1771)			
10923SYN831	10923	synonym	Heliodilus soumagnei Milne-Edwards, 1878			
10928SYN832	10928	synonym	Nesonetta aucklandica G. R. Gray, 1844			
10941SYN833	10941	synonym	Viverra lutra Linnaeus, 1758			
10946SYN834	10946	synonym	Trochilus dohrnii Bourcier & Mulsant, 1852			
10946SYN835	10946	synonym	Ramphodon dohrnii (Bourcier & Mulsant, 1852)			
10958SYN836	10958	synonym	Anoa quarlesi Ouwens, 1910			
10978SYN837	10978	synonym	Caiman niger Spix, 1825			
10988SYN838	10988	synonym	Boa dumerili (Jan, 1860)			
10988SYN839	10988	synonym	Acrantophis madagascariensis dumerili (Duméril & Bibron, 1844)			
11020SYN840	11020	synonym	Eubalaena sieboldi Gray, 1864			
11020SYN841	11020	synonym	Balaena glacialis (P. L. S. Müller, 1776)			
11033SYN842	11033	synonym	Amazona ochrocephala magna (J. F. Gmelin, 1788)			
11033SYN843	11033	synonym	Amazona oratrix magna Ridgway, 1887			
11033SYN844	11033	synonym	Amazona ochrocephala oratrix (J. F. Gmelin, 1788)			
11059SYN845	11059	synonym	Athene blewitti (Hume, 1873)			
11071SYN846	11071	synonym	Caretta thunbergii Merrem, 1820			
11071SYN847	11071	synonym	Testudo viridis Schneider, 1783			
11071SYN848	11071	synonym	Caretta cepedii Merrem, 1820			
11071SYN849	11071	synonym	Chelonia marmorata Duméril & Bibron, 1835			
11071SYN850	11071	synonym	Testudo rugosa Daudin, 1802			
11071SYN851	11071	synonym	Testudo mydas Linnaeus, 1758			
11071SYN852	11071	synonym	Chelonia formosa Girard, 1858			
11071SYN853	11071	synonym	Testudo cepediana Daudin, 1802			
11071SYN854	11071	synonym	Chelonia lata Philippi, 1887			
11071SYN855	11071	synonym	Chelonia maculosa Cuvier, 1829			
11071SYN856	11071	synonym	Chelonia virgata Schweigger, 1812			
11071SYN857	11071	synonym	Chelonia bicarinata Lesson, 1834			
11071SYN858	11071	synonym	Chelonia agassizii Bocourt, 1868			
11071SYN859	11071	synonym	Chelonia lachrymata Cuvier, 1829			
11071SYN860	11071	synonym	Chelonia tenuis Girard, 1858			
11071SYN861	11071	synonym	Caretta esculenta Merrem, 1820			
11071SYN862	11071	synonym	Testudo japonica Thunberg, 1787			
11078SYN863	11078	synonym	Emys kachuga Gray, 1831			
11078SYN864	11078	synonym	Emys lineata Gray, 1831			
11078SYN865	11078	synonym	Batagur ellioti Gray, 1862			
11078SYN866	11078	synonym	Kachuga fusca Gray, 1870			
11078SYN867	11078	synonym	Kachuga lineata (Boulenger, 1889)			
11078SYN868	11078	synonym	Batagur bakeri Lydekker, 1885			
11078SYN869	11078	synonym	Kachuga kachuga (Gray, 1831)			
11082SYN870	11082	synonym	Presbytis entellus (Dufresne, 1797)			
11136SYN871	11136	synonym	Smutsia gigantea Smuts, 1832			
11136SYN872	11136	synonym	Phataginus gigantea Grubbet et al., 1998			
11136SYN873	11136	synonym	Phataginus gigantea (Illiger, 1815)			
11136SYN874	11136	synonym	Smutsia gigantea (Illiger, 1815)			
11137SYN875	11137	synonym	Psittacus vinaceus Kuhl, 1820			
11141SYN876	11141	synonym	Lemur macaco Linnaeus, 1766			
11180SYN877	11180	synonym	Novibos sauveli (Urbain, 1937)			
11205SYN878	11205	synonym	Oryx tao C. H. Smith, 1827			
11206SYN879	11206	synonym	Carpophaga mindorensis Whitehead, 1896			
11207SYN880	11207	synonym	Psittacus ambiguus Bechstein, 1811			
11207SYN881	11207	synonym	Ara ambigua (Bechstein, 1811)			
11271SYN882	11271	synonym	Mecistops bathyrhynchus Cope, 1861			
11271SYN883	11271	synonym	Crocodilus journei Bory, 1824			
12198SYN884	12198	synonym	Dysnomia torulosa gubernaculum (Rafinesque, 1820)			
12218SYN885	12218	synonym	Cervus dama mesopotamicus Linnaeus, 1758			
12218SYN886	12218	synonym	Dama mesopotamica (Brooke, 1875)			
12219SYN887	12219	synonym	Paraonyx microdon (Lönnberg, 1910)			
12219SYN888	12219	synonym	Aonyx microdon Pohle, 1920			
12225SYN889	12225	synonym	Cervus hanglu Wagner, 1844			
12226SYN890	12226	synonym	Dysnomia torulosa torulosa (Rafinesque, 1820)			
12226SYN891	12226	synonym	Plagiola torulosa (Rafinesque, 1820)			
12231SYN892	12231	synonym	Opopsitta diophthalma coxeni (Hombron & Jacquinot, 1841)			
12232SYN893	12232	synonym	Raja tampicoensis tecomatensis (I. Lea, 1838)			
12232SYN894	12232	synonym	Lampsilis tampicoensis tecomatensis (I. Lea, 1838)			
12232SYN895	12232	synonym	Cyrtonaias tampicoensis tecomatensis (I. Lea, 1838)			
12244SYN896	12244	synonym	Boa occidentalis Philippi, 1873			
12244SYN897	12244	synonym	Constrictor constrictor occidentalis (Linnaeus, 1758)			
12251SYN898	12251	synonym	Caiman sclerops apaporiensis (Schneider, 1801)			
12271SYN899	12271	synonym	Felis bengalensis bengalensis Kerr, 1792			
12286SYN900	12286	synonym	Apalone atra (Webb & Legler, 1960)			
12286SYN901	12286	synonym	Trionyx ater Webb & Legler, 1960			
12286SYN902	12286	synonym	Trionyx spiniferus ater LeSueur, 1827			
12292SYN903	12292	synonym	Epioblasma obliquata perobliqua (Rafinesque, 1820)			
12292SYN904	12292	synonym	Dysnomia obliquata perobliqua (Rafinesque, 1820)			
12317SYN905	12317	synonym	Cervus porcinus annamiticus Zimmermann, 1777			
12335SYN906	12335	synonym	Equus onager khur (Pallas, 1775)			
12335SYN907	12335	synonym	Equus khur Lesson, 1827			
12843SYN908	12843	synonym	Pelecyphora robbinsiorum (W.H.Earle) D.Aquino & Dan.Sánchez			
12877SYN909	12877	synonym	Phragmipedium portillae Gruss & Roeth			
13183SYN910	13183	synonym	Turbinicarpus graminispinus Matusz.			
13183SYN911	13183	synonym	Turbinicarpus roseiflorus Backeberg			
13183SYN912	13183	synonym	Turbinicarpus mombergeri Riha			
13183SYN913	13183	synonym	Toumeya Britton & Rose			
13183SYN914	13183	synonym	Normanbokea Kladiwa & Buxb.			
13824SYN915	13824	synonym	Paphiopedilum callosum var. warnerianum (T.Moore) Aver., 2007			
13824SYN916	13824	synonym	Paphiopedilum regnieri hort. ex Stein			
13824SYN917	13824	synonym	Paphiopedilum callosum var. sublaeve (Rchb.f.) P.J.Cribb, 1987			
13824SYN918	13824	synonym	Paphiopedilum callosum var. callosum			
13824SYN919	13824	synonym	Cordula callosa (Reichb.f.) Rolfe			
13824SYN920	13824	synonym	Paphiopedilum orbum Reichb.f			
13824SYN921	13824	synonym	Cypripedium schmidtianum Kraenzl.			
13824SYN922	13824	synonym	Paphiopedilum reflexum hort. ex Stein			
13824SYN923	13824	synonym	Cypripedium crossii Morren			
13824SYN924	13824	synonym	Cypripedium callosum Reichb.f.			
13824SYN925	13824	synonym	Paphiopedilum callosum var. potentianum (O.Gruss & Roeth) P.J.Cribb, 1998			
14050SYN926	14050	synonym	Cypripedium insigne W.Wall ex Lindl.			
14050SYN927	14050	synonym	Cordula insignis (Lindl.) Raf.			
14166SYN928	14166	synonym	Cypripedium charlesworthii Rolfe			
14166SYN929	14166	synonym	Cordula charlesworthii (Rolfe) Rolfe			
14172SYN930	14172	synonym	Cypripedium nigritum Reichb.f.			
14172SYN931	14172	synonym	Cordula barbata (Lindl.) Rolfe			
14172SYN932	14172	synonym	Cypripedium barbatum Lindl.			
14172SYN933	14172	synonym	Paphiopedilum nigritum (Reichb.f.) Pfitzer			
14172SYN934	14172	synonym	Cordula nigrita (Reichb.f) Merr.			
14172SYN935	14172	synonym	Cypripedium biflorum Williams			
14325SYN936	14325	synonym	Cypripedium chamberlainianum Sander			
14325SYN937	14325	synonym	Paphiopedilum victoria-reginae (Sander) M.W.Wood			
14325SYN938	14325	synonym	Cypripedium victoria-regina Sander			
14325SYN939	14325	synonym	Paphiopedilum kalinae Braem			
14325SYN940	14325	synonym	Paphiopedilum victoria-regina kalinae (Braem) Koop.			
14325SYN941	14325	synonym	Paphiopedilum chamberlainianum (Sander) Stein			
14345SYN942	14345	synonym	Paphiopedilum volonteanum (Sander ex Rolfe) Stein			
14345SYN943	14345	synonym	Paphiopedilum hookerae var. volonteanum			
14345SYN944	14345	synonym	Cypripedium hookerae Reichb.f.			
14345SYN945	14345	synonym	Cordula hookerae (Reichb.f) Rolfe			
14345SYN946	14345	synonym	Paphiopedilum hookerae var. hookerae			
14439SYN947	14439	synonym	Coryphantha sneedii (Britton & Rose) Berger			
14439SYN948	14439	synonym	Escobaria villardii Castetter et al.			
14439SYN949	14439	synonym	Escobaria orcuttii Boedeker			
14439SYN950	14439	synonym	Escobaria organensis (D.Zimmerman) Castetter et al.			
14439SYN951	14439	synonym	Coryphantha organensis D.Zimmerman			
14439SYN952	14439	synonym	Escobaria albicolumnaria Hester			
14439SYN953	14439	synonym	Escobaria guadalupensis Brack & Heil			
14439SYN954	14439	synonym	Coryphantha albicolumnaria (Hester) D.Zimmerman			
14439SYN955	14439	synonym	Coryphantha orcuttii (Rose ex Orcutt) D.Zimmerman			
14439SYN956	14439	synonym	Escobaria sandbergii Castetter et al.			
14479SYN957	14479	synonym	Stangeria paradoxa T.Moore			
14479SYN958	14479	synonym	Lomaria eriopus Kunze			
14479SYN959	14479	synonym	Stangeria katzeri Regel			
14479SYN960	14479	synonym	Stangeria schizodon Bull			
14513SYN961	14513	synonym	Cypripedium waltersianum Kraenzl.			
14513SYN962	14513	synonym	Cypripedium wolterianum Kraenzl.			
14513SYN963	14513	synonym	Cypripedium poyntzianum O'Brien			
14513SYN964	14513	synonym	Paphiopedilum cerveranum Fowlie			
14513SYN965	14513	synonym	Paphiopedilum tridentatum (S.C.Chen & Z.J.Liu) S.C.Chen & Z.J.Liu, 2009			
14513SYN966	14513	synonym	Cypripedium appletonianum (Kraenzl.) Pfitzer			
14513SYN967	14513	synonym	Paphiopedilum appletonianum var. tridentatum Gower			
14513SYN968	14513	synonym	Paphiopedilum wolterianum G.J.Braem			
14513SYN969	14513	synonym	Paphiopedilum hainanense			
14513SYN970	14513	synonym	Cordula appletoniana (Gower) Rolfe			
14520SYN971	14520	synonym	Cypripedium tonsum Reichb.f.			
14520SYN972	14520	synonym	Cordula tonsa (Reichb.f.) Rolfe			
14591SYN973	14591	synonym	Discocactus bahiensis subviridigriseus (Buining & Brederoo) Braun & Esteves Pereira			
14591SYN974	14591	synonym	Discocactus bahiensis gracilis P.J.Braun & Esteves			
14591SYN975	14591	synonym	Discocactus subviridigriseus Buining et al.			
14600SYN976	14600	synonym	Paphiopedilum vietnamense f. album O.Gruss & Koop., 2008			
14600SYN977	14600	synonym	Paphiopedilum hilmarii Senghas & Schettler, 1999			
14600SYN978	14600	synonym	Paphiopedilum mirabile Cavestro & Chiron, 1999			
14615SYN979	14615	synonym	Neolloydia gielsdorfiana (Werdermann) F.Knuth			
14615SYN980	14615	synonym	Thelocactus gielsdorfianus (Werdermann) Borg			
14615SYN981	14615	synonym	Gymnocactus gielsdorfianus (Werderm.) Backeb.			
14615SYN982	14615	synonym	Pediocactus gielsdorfianus (Werdermann) Halda			
14702SYN983	14702	synonym	Roseocactus fissuratus (Engelmann) Berger			
14702SYN984	14702	synonym	Roseocactus intermedius Backeberg & Kilian			
14702SYN985	14702	synonym	Roseocactus lloydii (Rose) Berger			
14735SYN986	14735	synonym	Tithymalus bupleurifolius (Jacquin) Haworth			
14735SYN987	14735	synonym	Euphorbia proteifolia Boissier			
14745SYN988	14745	synonym	Cypripedium papuanum Ridl.			
14745SYN989	14745	synonym	Paphiopedilum zieckianum Schoser			
15036SYN990	15036	synonym	Pediocactus alonsoi (Glass & Arias) Halda			
15151SYN991	15151	synonym	Thelocactus saueri (Boedeker) Borg			
15151SYN992	15151	synonym	Neolloydia knuthiana (Boedeker) F.Knuth			
15151SYN993	15151	synonym	Gymnocactus ysabelae (Schlange) Backeb.			
15151SYN994	15151	synonym	Turbinicarpus ysabelae (Schlange) John & Riha			
15151SYN995	15151	synonym	Pediocactus knuthianus (Boedeker) Halda			
15151SYN996	15151	synonym	Thelocactus ysabelae Schlange ex Croizat			
15151SYN997	15151	synonym	Pediocactus saueri (Boedeker) Halda			
15151SYN998	15151	synonym	Thelocactus knuthianus (Boedeker) Borg			
15151SYN999	15151	synonym	Pediocactus ysabelae (Schlange) Halda			
15151SYN1000	15151	synonym	Gymnocactus knuthianus (Boedeker) Backeb.			
15151SYN1001	15151	synonym	Gymnocactus saueri (Boedeker) Backeb.			
15151SYN1002	15151	synonym	Neolloydia saueri (Boedeker) F.Knuth			
15151SYN1003	15151	synonym	Turbinicarpus knuthianus (Boedeker) John & Riha			
15243SYN1004	15243	synonym	Cypripedium niveum Reichb.f.			
15243SYN1005	15243	synonym	Cordula nivea (Reichb.f) Rolfe			
15262SYN1006	15262	synonym	Phragmipedium schlimii var. schlimii			
15262SYN1007	15262	synonym	Cypripedium schlimii (Reichb.f.) Bateman			
15262SYN1008	15262	synonym	Paphiopedilum schlimii (Reichb.f.) Stein			
15262SYN1009	15262	synonym	Phragmipedium manzurii W.E.Higgins & Viveros			
15262SYN1010	15262	synonym	Phragmipedium schlimii var. manzurii (W.E.Higgins & Viveros) P.J.Cribb, 2017			
15262SYN1011	15262	synonym	Selenipedium schlimii Linden & Reichb.f.			
15386SYN1012	15386	synonym	Cordula philippinensis			
15386SYN1013	15386	synonym	Paphiopedilum philippinense var. philippinense (Reichb.f) Rolfe			
15386SYN1014	15386	synonym	Selenipedium laevigatum (Bateman) May			
15386SYN1015	15386	synonym	Cypripedium cannartianum Linden			
15386SYN1016	15386	synonym	Paphiopedilum laevigatum (Bateman) Pftitzer			
15386SYN1017	15386	synonym	Cypripedium philippinense Reichb.f.			
15386SYN1018	15386	synonym	Paphiopedilum philippinense var. roebelenii (Rchb.f.) P.J.Cribb, 1987			
15386SYN1019	15386	synonym	Cypripedium laevigatum Bateman			
15395SYN1020	15395	synonym	Paphiopedilum primulinum var. purpurascens (M.W.Wood) P.J.Cribb, 1987			
15395SYN1021	15395	synonym	Paphiopedilum primulinum var. primulinum			
15424SYN1022	15424	synonym	Encephalartos successibus P.Vorster			
15649SYN1023	15649	synonym	Encephalartos venetus Vorster			
15654SYN1024	15654	synonym	Encephalartos kosiensis Hutch.			
15894SYN1025	15894	synonym	Gymnocactus mandragora (Fric) Backeb.			
15894SYN1026	15894	synonym	Rapicactus mandragora			
15894SYN1027	15894	synonym	Pediocactus mandragora (Fric ex Berger) Halda			
15894SYN1028	15894	synonym	Neolloydia mandragora (Fric ex Berger) Anderson			
15894SYN1029	15894	synonym	Thelocactus mandragora (Fric ex Berger) Berger			
16025SYN1030	16025	synonym	Zamia calocoma Miq.			
16257SYN1031	16257	synonym	Cypripedium purpuratum Lindl.			
16257SYN1032	16257	synonym	Paphiopedilum sinicum (Hance ex Reichb.f.) Stein			
16257SYN1033	16257	synonym	Cypripedium sinicum Hance ex Reichb.f.			
16257SYN1034	16257	synonym	Cordula purpurata (Lindl.) Rolfe			
16354SYN1035	16354	synonym	Paphiopedilum dollii Lueckel			
16674SYN1036	16674	synonym	Paphiopedilum bacanum Schoser & Deelder			
16727SYN1037	16727	synonym	Cypripedium wardii (Summerh.) C.H.Curtis			
16727SYN1038	16727	synonym	Paphiopedilum wardii (Summerh.) Braem.			
16975SYN1039	16975	synonym	Neolloydia subterranea (Backeberg) H.E.Moore			
16975SYN1040	16975	synonym	Gymnocactus subterraneus (Backeberg) Schwarz			
16975SYN1041	16975	synonym	Thelocactus subterraneus (Backeberg) Backeberg			
16975SYN1042	16975	synonym	Rapicactus subterraneus			
16975SYN1043	16975	synonym	Pediocactus subterraneus (Backeberg) Halda			
16975SYN1044	16975	synonym	Gymnocactus subterraneus (Backeb.) Backeb.			
16975SYN1045	16975	synonym	Rapicactus booleanus (G.S.Hinton) D.Donati			
16975SYN1046	16975	synonym	Turbinicarpus booleanus G.S.Hinton			
17042SYN1047	17042	synonym	Cordula parishii (Reichb.f) Rolfe			
17042SYN1048	17042	synonym	Selenipedium parishii Andre			
17042SYN1049	17042	synonym	Cypripedium parishii Reichb.f.			
17078SYN1050	17078	synonym	Uebelmannia gummifera meninensis (Buin.) Braun & Est			
17078SYN1051	17078	synonym	Uebelmannia meninensis Buining			
17078SYN1052	17078	synonym	Parodia gummifera Backeberg & Voll			
17168SYN1053	17168	synonym	Turbinicarpus krainzianus (G.Frank) Backeberg			
17168SYN1054	17168	synonym	Turbinicarpus pseudomacrochele krainzianus (G. Frank) C. Glass & R. Foster			
17168SYN1055	17168	synonym	Toumeya krainziana G.Frank			
17168SYN1056	17168	synonym	Neolloydia krainziana (G.Frank) A.T.Powell			
17225SYN1057	17225	synonym	Paphiopedilum 'victoria' De Vogel			
17225SYN1058	17225	synonym	Paphiopedilum devogelii Schoser & Deelder			
17408SYN1059	17408	synonym	Cypripedium javanicum Reinw. ex Lindl.			
17408SYN1060	17408	synonym	Cordula javanica (Reinw. ex Lindl.) Rolfe			
17408SYN1061	17408	synonym	Paphiopedilum purpurascens Fowlie			
17452SYN1062	17452	synonym	Paphiopedilum victoria-reginae glaucophyllum (J.J.Sm.) M.Wood			
17452SYN1063	17452	synonym	Cypripedium glaucophyllum (J.J. Sm.) Masters			
17452SYN1064	17452	synonym	Cordula glaucophylla (J. J. Sm.) Rolfe			
17547SYN1065	17547	synonym	Guillauminia bakeri (Scott-Elliot) P.V.Heath			
17594SYN1066	17594	synonym	Encephalartos voiensis A.Moretti, D.W.Stev. & J.P.Sclavo			
17594SYN1067	17594	synonym	Encephalartos kanga Pócs & Q.Luke			
17663SYN1068	17663	synonym	Guillauminia rauhii (Reynolds) P.V.Heath			
17824SYN1069	17824	synonym	Echinomastus mariposensis Hester			
17824SYN1070	17824	synonym	Pediocactus mariposensis (Hester) Halda			
17824SYN1071	17824	synonym	Neolloydia mariposensis (Hester) L. Benson			
17944SYN1072	17944	synonym	Paphiopedilum lowii var. lynniae (Garay) O.Gruss & Roeth, 1997			
17944SYN1073	17944	synonym	Cypripedium cruciforme Zoll & Morren			
17944SYN1074	17944	synonym	Cordula lowii (Lindl.) Rolfe			
17944SYN1075	17944	synonym	Cypripedium lowii Lindl.			
17944SYN1076	17944	synonym	Paphiopedilum lowii var. lowii			
18004SYN1077	18004	synonym	Wilcoxia schmollii (Weingart) Backeberg			
18004SYN1078	18004	synonym	Wilcoxia nerispina [Schmoll ex] A.Cartier			
18158SYN1079	18158	synonym	Cypripedium gratrixianum Masters			
18158SYN1080	18158	synonym	Paphiopedilum gratrixianum var. daoense Aver., 2002			
18158SYN1081	18158	synonym	Paphiopedilum gratrixianum var. gratrixianum			
18158SYN1082	18158	synonym	Paphiopedilum gratrixianum var. christensonianum Perner & Koopowitz, 2013			
18189SYN1083	18189	synonym	Ariocarpus retusus scapharostroides Halda & Horacek			
18189SYN1084	18189	synonym	Ariocarpus elongatus (Salm Dyck) M.H.Lee			
18270SYN1085	18270	synonym	Strombocactus jarmilae Halda			
18383SYN1086	18383	synonym	Pediocactus wrightiae (Benson) Arp			
18383SYN1087	18383	synonym	Ferocactus wrightiae (Benson) Taylor			
18695SYN1088	18695	synonym	Neolloydia lophophoroides (Werdermann) Anderson			
18695SYN1089	18695	synonym	Pediocactus lophophoroides (Werdermann) Halda			
18892SYN1090	18892	synonym	Paphiopedilum markianum Fowlie			
18892SYN1091	18892	synonym	Paphiopedilum tigrinum var. smaragdinum (Z.J.Liu & S.C.Chen) Z.J. Liu & S.C.Chen, 2009			
18997SYN1092	18997	synonym	Selenipedium caricinum (Lindl. & Paxton) Reichb.f.			
18997SYN1093	18997	synonym	Paphiopedilum caricinum (Lindl. & Paxton) Stein			
18997SYN1094	18997	synonym	Cypripedium caricinum Lindl. & Paxton			
19024SYN1095	19024	synonym	Encephalartos spinulosus Lehm.			
19045SYN1096	19045	synonym	Paphiopedilum topperi Braem & H.Mohr			
19055SYN1097	19055	synonym	Paphiopedilum dennisii Schoser			
19134SYN1098	19134	synonym	Aloe calcairophylla hort.			
19134SYN1099	19134	synonym	Guillauminia calcairophila (Reynolds) P.V.Heath			
19242SYN1100	19242	synonym	Coryphantha densispina Werdermann			
19310SYN1101	19310	synonym	Guillauminia bellatula (Reynolds) P.V.Heath			
19507SYN1102	19507	synonym	Aloinella haworthiodes (Baker) Lemée			
19507SYN1103	19507	synonym	Lemeea haworthioides (Baker) P.V.Heath			
19620SYN1104	19620	synonym	Strombocactus laui (Glass & Foster)Mays			
19620SYN1105	19620	synonym	Neolloydia laui (Glass & Foster) Anderson			
19620SYN1106	19620	synonym	Neolloydia pilispina (Purpus) Britton & Rose			
19620SYN1107	19620	synonym	Pediocactus laui (Glass & Foster) Halda			
19834SYN1108	19834	synonym	Paphiopedilum linii Schoser			
19834SYN1109	19834	synonym	Paphiopedilum robinsonii (Ridl.) Ridl.			
19834SYN1110	19834	synonym	Paphiopedilum johorense Fowlie & Yap			
19834SYN1111	19834	synonym	Paphiopedilum bullenianum var. bullenianum Fowlie			
19834SYN1112	19834	synonym	Paphiopedilum tortipetalum Reichb.f.			
19834SYN1113	19834	synonym	Cypripedium bullenianum Hallier			
19834SYN1114	19834	synonym	Paphiopedilum amabile			
19834SYN1115	19834	synonym	Cordula amabilis (Hallier) Merr.			
19834SYN1116	19834	synonym	Cordula bulleniana (Reichb.f.) Rolfe			
19834SYN1117	19834	synonym	Paphiopedilum bullenianum var. celebesense (Fowlie & Birk) P.J. Cribb, 1987			
19834SYN1118	19834	synonym	Cypripedium robinsonii Ridl.			
19877SYN1119	19877	synonym	Paphiopedilum villosum var. densissimum (Z.J.Liu & S.C.Chen) Z.J.Liu & S.C.Chen, 2009			
19877SYN1120	19877	synonym	Cypripedium villosum Lindl.			
19877SYN1121	19877	synonym	Cordula villosa (Lindl.) Rolfe			
19877SYN1122	19877	synonym	Paphiopedilum villosum var. annamense Rolfe, 1907			
19877SYN1123	19877	synonym	Paphiopedilum villosum var. villosum			
19877SYN1124	19877	synonym	Paphiopedilum villosum var. boxallii (Rchb.f.) Pfitzer, 1903			
20030SYN1125	20030	synonym	Encephalartos imbricans Vorster			
20047SYN1126	20047	synonym	Ceratozamia intermedia Miq.			
20047SYN1127	20047	synonym	Ceratozamia longifolia Miq.			
20048SYN1128	20048	synonym	Zamia lanuginosa Jacq.			
20048SYN1129	20048	synonym	Encephalartos lanuginosus (Jacq.) Lehm.			
20048SYN1130	20048	synonym	Zamia longifolia Jacq.			
20048SYN1131	20048	synonym	Encephalartos mauritianus Miq.			
20098SYN1132	20098	synonym	Cypripedium venustum Wall. ex Sims			
20098SYN1133	20098	synonym	Cypripedium pardinum Reichb.f.			
20098SYN1134	20098	synonym	Paphiopedilum pardinum (Reichb.f.) Pfitzer			
20098SYN1135	20098	synonym	Cordula venusta (Wall.) Rolfe			
20098SYN1136	20098	synonym	Cypripedium venustum Wall.			
20098SYN1137	20098	synonym	Stimegas venustum (Wall. ex Sims) Raf.			
20139SYN1138	20139	synonym	Utahia sileri (Engelmann ex Coulter) Britton & Rose			
20187SYN1139	20187	synonym	Selenipedium reichenbachii Endres			
20187SYN1140	20187	synonym	Paphiopedilum hincksianum (Reichb.f.) Stein			
20187SYN1141	20187	synonym	Cypripedium hincksianum Reichb.f.			
20187SYN1142	20187	synonym	Phragmipedium hincksianum (Reichb.f.) Garay			
20187SYN1143	20187	synonym	Cypripedium longifolium Warsz. & Reichb.f.			
20187SYN1144	20187	synonym	Paphiopedilum longifolium (Reichb.f.) Stein			
20187SYN1145	20187	synonym	Phragmipedium roezlii (Reichb.f.) Garay			
20187SYN1146	20187	synonym	Phragmipedium longifolium var. hartwegii (Pfitzer) Hallier f., 1897			
20187SYN1147	20187	synonym	Phragmipedium longifolium var. longifolium			
20187SYN1148	20187	synonym	Paphiopedilum dariense (Reichb.f.) Stein			
20187SYN1149	20187	synonym	Selenipedium longifolium Reichb.f. & Warsz.			
20187SYN1150	20187	synonym	Phragmipedium hartwegii (Reichb.f.) L.O. Williams			
20187SYN1151	20187	synonym	Phragmipedium dariense (Reichb.f.) Garay			
20244SYN1152	20244	synonym	Encephalocarpus strobiliformis (Werdermann) Berger			
20271SYN1153	20271	synonym	Toumeya fickeisenii			
20271SYN1154	20271	synonym	Navajoa peeblesiana fickeisenii (Backeberg) Earle			
20271SYN1155	20271	synonym	Navajoa fickeisenii Croizat			
20271SYN1156	20271	synonym	Pediocactus fickeisenii (Hochstaetter) Hochstaetter			
20271SYN1157	20271	synonym	Utahia peeblesiana (Croizat) Kladiwa			
20271SYN1158	20271	synonym	Navajoa peeblesiana			
20310SYN1159	20310	synonym	Neolloydia hoferi (Luethy & Lau) A.T.Powell			
20310SYN1160	20310	synonym	Pediocactus hoferi (Luethy & Lau) Halda			
20409SYN1161	20409	synonym	Phragmipedium hirtzii var. anchicayense (Braem, Tesón & J.P.Faust) P.J.Cribb, 2017			
20409SYN1162	20409	synonym	Phragmipedium hirtzii var. hirtzii			
20415SYN1163	20415	synonym	Echinocactus whipplei var. glaucus			
20415SYN1164	20415	synonym	Sclerocactus franklinii			
20415SYN1165	20415	synonym	Pediocactus glaucus			
20415SYN1166	20415	synonym	Ferocactus glaucus (Schumann) Arp			
20415SYN1167	20415	synonym	Sclerocactus whipplei var. glaucus			
20415SYN1168	20415	synonym	Echinocactus glaucus (Schumann) Taylor			
20569SYN1169	20569	synonym	Cordula mastersiana (Reichb.f.) Rolfe			
20569SYN1170	20569	synonym	Paphiopedilum mastersianum var. mastersianum			
20569SYN1171	20569	synonym	Cypripedium mastersianum Reichb.f.			
20569SYN1172	20569	synonym	Paphiopedilum mohrianum Braem			
20569SYN1173	20569	synonym	Paphiopedilum mastersianum var. mohrianum (Braem) Koop., 2000			
20615SYN1174	20615	synonym	Cypripedium pitcherianum Manda			
20615SYN1175	20615	synonym	Paphiopedilum sriwaniae Koop.			
20615SYN1176	20615	synonym	Cypripedium argus Reichb.f			
20615SYN1177	20615	synonym	Cordula argus (Reichb.f) Rolfe			
20657SYN1178	20657	synonym	Pediocactus pseudopectinatus (Backeberg) Anderson & Boke			
20657SYN1179	20657	synonym	Thelocactus pseudopectinatus			
20657SYN1180	20657	synonym	Pelecyphora pulcherrima (Backeberg) Anderson			
20657SYN1181	20657	synonym	Normanbokea pseudopectinata (Backeberg) Halda			
20657SYN1182	20657	synonym	Pelecyphora pseudopectinata (Backeberg) Kladiwa & Buxbaum			
20657SYN1183	20657	synonym	Neolloydia pseudopectinata			
20749SYN1184	20749	synonym	Cephalocereus militaris (Audot) H.E. Moore			
20749SYN1185	20749	synonym	Backebergia militaris (Audot) Sanchez-Mejorada			
20749SYN1186	20749	synonym	Pachycereus chrysomallus (Lemaire) Britton & Rose			
20749SYN1187	20749	synonym	Mitrocereus militaris (Audot) H. Bravo-Holl.			
20788SYN1188	20788	synonym	Selenipedium vittatum (Vell.) Desbois			
